date,scheduled_start,home_team,away_team,competition,stadium_name,type,half,minute,second,team,player,coord_1_x,coord_1_y,coord_1_z,receiver,coord_2_x,coord_2_y,coord_2_z
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,12,0,Dep. Riestra,Nicolás Benegas,0.4,0.64,-1.0,,0.71,0.6,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,12,37,Dep. Riestra,Nahuel Iribarren,0.01,0.25,-1.0,,0.96,-0.7,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,13,9,Dep. Riestra,Guillermo Pereira,0.92,-0.48,-1.0,,0.66,0.24,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,14,37,Dep. Riestra,Milton Céliz,0.31,-0.38,-1.0,,0.61,-0.14,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,16,9,Dep. Riestra,Ignacio Arce,-0.47,-0.59,-1.0,,0.6,-0.37,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,16,46,Barracas Central,Alan Cantero,-0.53,-0.5,-1.0,,-0.84,-0.02,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,16,44,Dep. Riestra,Ignacio Arce,-0.71,0.17,-1.0,,0.16,0.1,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,19,17,Dep. Riestra,Ignacio Arce,-0.7,-0.16,-1.0,,0.59,-0.45,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,20,20,Dep. Riestra,Ignacio Arce,-0.32,-0.02,-1.0,,0.78,-0.34,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,21,3,Dep. Riestra,Jonatan Goitía,-0.05,0.11,-1.0,,0.32,0.31,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,21,36,Dep. Riestra,Walter Acuña,0.53,-0.41,-1.0,,0.79,-0.6,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,22,39,Dep. Riestra,William Machado,0.24,-0.77,-1.0,,0.61,0.01,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,22,52,Dep. Riestra,Nicolás Benegas,0.57,-0.04,-1.0,,0.57,-0.2,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,24,35,Dep. Riestra,William Machado,0.19,-0.72,-1.0,,0.36,-0.57,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,26,0,Dep. Riestra,Nicolás Benegas,0.45,-0.28,-1.0,,0.76,0.42,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,26,13,Dep. Riestra,Nicolás Benegas,0.5,-0.13,-1.0,,0.72,0.13,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,26,15,Dep. Riestra,William Machado,0.32,0.26,-1.0,,0.97,-0.56,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,27,20,Dep. Riestra,Nahuel Iribarren,-0.45,-0.18,-1.0,,-0.27,-0.32,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,30,20,Dep. Riestra,Nahuel Iribarren,-0.1,0.01,-1.0,,0.72,-0.02,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,30,41,Dep. Riestra,Nahuel Iribarren,0.06,-0.69,-1.0,,0.17,-0.93,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,31,22,Dep. Riestra,Maximiliano Rodríguez,-0.74,-0.9,-1.0,,-0.31,-0.95,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,31,52,Dep. Riestra,Maximiliano Rodríguez,-0.64,0.71,-1.0,,-0.03,0.4,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,31,56,Barracas Central,Lucas Brochero,-0.8,-0.53,-1.0,,-0.74,0.24,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,32,31,Barracas Central,Rodrigo Herrera,-0.19,-0.03,-1.0,,-0.1,-0.83,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,33,19,Barracas Central,Rodrigo Insúa,-0.29,0.65,-1.0,,-0.18,0.33,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,34,3,Dep. Riestra,Nahuel Iribarren,-0.45,-0.43,-1.0,,0.18,-0.61,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,34,9,Dep. Riestra,Milton Céliz,-0.09,-0.78,-1.0,,0.25,-0.72,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,34,16,Dep. Riestra,Milton Céliz,0.35,-0.79,-1.0,,0.6,-0.83,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,35,29,Dep. Riestra,Maximiliano Rodríguez,-0.51,0.86,-1.0,,-0.13,0.5,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,35,51,Dep. Riestra,Alan Barrionuevo,0.04,-0.57,-1.0,,0.81,-0.09,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,38,35,Dep. Riestra,Nahuel Iribarren,-0.3,0.44,-1.0,,0.41,0.42,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,38,46,Barracas Central,Gonzalo Goñi,0.54,0.57,-1.0,,0.08,0.42,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,39,4,Dep. Riestra,Guillermo Pereira,0.36,-0.68,-1.0,,0.39,-0.58,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,39,7,Dep. Riestra,Nahuel Iribarren,-0.28,-0.56,-1.0,,-0.04,-0.81,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,39,12,Barracas Central,Rodrigo Herrera,0.41,-0.48,-1.0,,-0.5,-0.35,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,41,54,Dep. Riestra,Nahuel Iribarren,-0.46,-0.33,-1.0,,0.34,-0.7,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,42,7,Dep. Riestra,Milton Céliz,0.42,-0.46,-1.0,,0.75,0.4,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,44,19,Dep. Riestra,Nicolás Benegas,0.39,-0.61,-1.0,,0.51,-0.19,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,44,30,Dep. Riestra,Alan Barrionuevo,0.32,-0.48,-1.0,,0.4,-0.42,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,44,33,Dep. Riestra,Nahuel Iribarren,-0.34,-0.57,-1.0,,-0.25,-0.96,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,44,37,Barracas Central,Rodrigo Herrera,0.31,-0.43,-1.0,,-0.65,-0.57,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,45,23,Dep. Riestra,William Machado,-0.29,0.37,-1.0,,0.31,-0.26,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,45,45,Barracas Central,Rodrigo Insúa,0.13,0.89,-1.0,,-0.23,0.69,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,1,45,41,Dep. Riestra,Nahuel Iribarren,-0.35,0.56,-1.0,,0.29,0.9,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,45,20,Dep. Riestra,Alan Barrionuevo,-0.32,0.51,-1.0,,-0.78,0.17,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,45,47,Dep. Riestra,Milton Céliz,-0.41,0.13,-1.0,,-0.58,-0.5,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,46,1,Dep. Riestra,Ignacio Arce,0.63,-0.34,-1.0,,-0.4,-0.51,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,46,5,Dep. Riestra,Nicolás Caro Torres,0.15,-0.65,-1.0,,-0.15,-0.75,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,46,18,Dep. Riestra,Jonatan Goitía,0.16,-0.8,-1.0,,-0.44,-0.3,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,46,52,Barracas Central,Rodrigo Insúa,-0.48,-0.8,-1.0,,-0.58,-0.36,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,47,31,Dep. Riestra,Gustavo Fernández,-0.24,-0.62,-1.0,,-0.21,-0.61,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,48,59,Dep. Riestra,Milton Céliz,-0.16,0.1,-1.0,,-0.37,0.06,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,49,23,Dep. Riestra,Walter Acuña,-0.01,-0.04,-1.0,,-0.71,0.14,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,51,9,Dep. Riestra,Nahuel Iribarren,0.66,-0.49,-1.0,,0.62,-0.54,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,52,42,Barracas Central,Rodrigo Insúa,-0.34,-0.7,-1.0,,0.5,-0.83,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,52,59,Dep. Riestra,Gustavo Fernández,0.16,-0.68,-1.0,,0.11,-0.57,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,53,2,Dep. Riestra,Alan Barrionuevo,0.37,0.13,-1.0,,0.18,0.02,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,53,7,Dep. Riestra,Gustavo Fernández,-0.28,-0.41,-1.0,,-0.59,-0.49,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,54,32,Dep. Riestra,Walter Acuña,-0.43,-0.06,-1.0,,-0.67,0.03,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,56,51,Dep. Riestra,Guillermo Pereira,-0.56,-0.17,-1.0,,-0.98,-0.43,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,57,25,Dep. Riestra,Guillermo Pereira,0.14,-0.47,-1.0,,-0.21,0.04,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,57,59,Dep. Riestra,Nahuel Iribarren,0.79,-0.79,-1.0,,0.36,-0.95,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,58,48,Dep. Riestra,Walter Acuña,-0.38,-0.85,-1.0,,-0.57,0.22,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,59,7,Dep. Riestra,Nicolás Caro Torres,0.03,0.24,-1.0,,-0.56,-0.11,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,60,46,Dep. Riestra,Gustavo Fernández,-0.57,-0.26,-1.0,,-0.58,-0.15,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,61,7,Dep. Riestra,Guillermo Pereira,0.45,0.33,-1.0,,-0.32,0.2,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,61,9,Barracas Central,Rodrigo Herrera,-0.1,0.31,-1.0,,0.35,0.47,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,61,18,Dep. Riestra,Nicolás Caro Torres,0.08,-0.1,-1.0,,-0.35,-0.04,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,61,22,Dep. Riestra,Nahuel Iribarren,0.3,-0.24,-1.0,,0.06,-0.43,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,61,59,Dep. Riestra,Nahuel Iribarren,0.25,-0.5,-1.0,,-0.39,-0.49,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,63,22,Dep. Riestra,Walter Acuña,-0.49,-0.46,-1.0,,-0.65,-0.42,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,65,35,Dep. Riestra,Walter Acuña,-0.8,-0.8,-1.0,,-0.71,-0.97,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,68,1,Dep. Riestra,Guillermo Pereira,0.11,-0.47,-1.0,,-0.09,-0.83,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,68,10,Dep. Riestra,Jonatan Goitía,0.11,-0.78,-1.0,,-0.56,-0.82,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,68,38,Dep. Riestra,Gonzalo Bravo,-0.87,-0.87,-1.0,,-0.87,-0.8,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,69,16,Dep. Riestra,Milton Céliz,-0.77,-0.68,-1.0,,-0.53,-0.8,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,69,20,Dep. Riestra,Nahuel Iribarren,-0.19,-0.79,-1.0,,-0.3,-0.74,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,69,36,Barracas Central,Alexis Domínguez,0.62,-0.51,-1.0,,0.89,-0.47,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,70,16,Barracas Central,Facundo Mater,-0.36,0.92,-1.0,,0.36,0.9,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,70,25,Dep. Riestra,Ignacio Arce,0.47,0.49,-1.0,,-0.38,-0.71,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,70,39,Dep. Riestra,Ignacio Arce,0.72,0.17,-1.0,,-0.05,0.53,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,70,58,Dep. Riestra,Milton Céliz,-0.63,0.55,-1.0,,-0.67,0.4,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,71,10,Dep. Riestra,Alan Barrionuevo,-0.56,0.86,-1.0,,-0.6,0.7,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,72,54,Dep. Riestra,Guillermo Pereira,-0.53,0.37,-1.0,,-0.7,0.19,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,73,4,Dep. Riestra,Jonatan Goitía,-0.53,-0.76,-1.0,,-0.79,0.18,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,73,26,Dep. Riestra,Gonzalo Bravo,-0.71,0.47,-1.0,,-0.72,0.46,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,74,50,Dep. Riestra,Guillermo Pereira,-0.3,-0.78,-1.0,,-0.46,-0.15,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,74,54,Dep. Riestra,Jonathan Herrera,-0.46,-0.15,-1.0,,-0.51,-0.35,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,75,1,Dep. Riestra,Leonardo Landriel,0.07,0.01,-1.0,,0.04,-0.13,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,75,20,Barracas Central,Nicolás Capraro,-0.53,0.73,-1.0,,-0.19,-0.17,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,75,19,Dep. Riestra,Walter Acuña,-0.13,-0.01,-1.0,,-0.34,0.17,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,76,43,Dep. Riestra,Milton Céliz,-0.01,-0.61,-1.0,,-0.32,-0.63,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,76,53,Dep. Riestra,Nicolás Caro Torres,0.31,0.16,-1.0,,-0.64,-0.32,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,77,2,Dep. Riestra,Gustavo Fernández,-0.63,-0.21,-1.0,,-0.58,-0.1,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,80,17,Dep. Riestra,Nicolás Caro Torres,0.09,0.27,-1.0,,-0.42,-0.39,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,80,59,Dep. Riestra,Ignacio Arce,0.77,-0.62,-1.0,,-0.31,-0.87,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,81,23,Dep. Riestra,Nicolás Caro Torres,0.15,0.42,-1.0,,-0.41,-0.31,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,81,44,Dep. Riestra,Gonzalo Bravo,-0.32,0.14,-1.0,,-0.4,0.15,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,81,49,Barracas Central,Facundo Mater,-0.46,0.66,-1.0,,0.44,0.59,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,81,57,Dep. Riestra,Nicolás Caro Torres,0.14,0.76,-1.0,,-0.3,0.39,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,82,56,Dep. Riestra,Alan Barrionuevo,0.34,-0.58,-1.0,,-0.39,-0.48,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,83,13,Dep. Riestra,Milton Céliz,-0.25,-0.05,-1.0,,-0.2,0.55,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,83,33,Barracas Central,Daniel Juárez,0.64,0.84,-1.0,,0.21,0.85,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,83,43,Dep. Riestra,Leonardo Landriel,0.51,0.77,-1.0,,0.41,0.97,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,84,44,Dep. Riestra,Gustavo Fernández,-0.63,-0.06,-1.0,,-0.82,0.29,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,85,21,Dep. Riestra,Enzo Avaro,-0.32,0.65,-1.0,,-0.46,0.56,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,85,34,Dep. Riestra,Milton Céliz,-0.35,0.42,-1.0,,-0.89,0.56,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,85,43,Dep. Riestra,Leonardo Landriel,-0.64,0.85,-1.0,,-0.71,-0.16,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,85,58,Dep. Riestra,Jonatan Goitía,-0.34,-0.59,-1.0,,-0.35,-0.62,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,86,16,Barracas Central,Rodrigo Insúa,0.07,-0.95,-1.0,,0.4,-0.82,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,86,24,Dep. Riestra,Gonzalo Bravo,-0.69,-0.52,-1.0,,-0.69,-0.52,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,87,51,Dep. Riestra,Gustavo Fernández,-0.56,-0.25,-1.0,,-0.61,0.08,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,88,43,Dep. Riestra,Enzo Avaro,0.28,-0.75,-1.0,,0.22,-0.8,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,89,13,Dep. Riestra,Milton Céliz,-0.16,-0.32,-1.0,,-0.81,-0.41,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,89,49,Dep. Riestra,Jonatan Goitía,-0.83,-0.82,-1.0,,-0.84,-0.63,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,90,41,Dep. Riestra,Gustavo Fernández,-0.36,-0.5,-1.0,,-0.36,-0.6,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,90,53,Barracas Central,Rodrigo Insúa,-0.51,-0.86,-1.0,,0.68,-0.9,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,90,59,Dep. Riestra,Leonardo Landriel,0.47,0.28,-1.0,,-0.07,-0.31,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,91,8,Dep. Riestra,Ignacio Arce,0.71,-0.24,-1.0,,-0.24,-0.37,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,91,15,Dep. Riestra,Alan Barrionuevo,0.26,-0.33,-1.0,,-0.4,-0.38,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,91,46,Dep. Riestra,Milton Céliz,-0.36,0.22,-1.0,,-0.7,0.48,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,92,54,Dep. Riestra,Milton Céliz,0.1,-0.31,-1.0,,-0.39,0.1,-1.0
04-02-2024,17:00,Dep. Riestra,Barracas Central,Argentina - Copa LPF 2024,Guillermo Laza,incomplete_pass,2,93,6,Dep. Riestra,Ignacio Arce,0.48,0.44,-1.0,,-0.61,0.47,-1.0
